scene_index,layout,num_mics,rt60_sec,snr_db,source_mode,true_x,true_y,true_z,est_x,est_y,est_z,localization_error_m,localization_error_cm,srp_peak_score,mic0_si_sdr_db,das_true_si_sdr_db,das_est_si_sdr_db,das_true_si_sdri_db,das_est_si_sdri_db,mic0_snr_ref_db,das_true_snr_ref_db,das_est_snr_ref_db,das_true_snr_improvement_db,das_est_snr_improvement_db,mic0_align_lag_samples,das_true_align_lag_samples,das_est_align_lag_samples,mic0_audio,das_true_audio,das_est_audio,das_true_clean_reference_audio,das_est_clean_reference_audio,compare_figure,metadata
59,mic_8,8,0.3,20.0,probe,0.4427160942828462,0.5725917401043458,0.35,0.4600000000000001,0.5800000000000001,0.35,0.01880467259808116,1.8804672598081158,0.5657775479532513,19.759755886418247,27.308650948565166,27.2987656993584,7.548895062146919,7.539009812940151,19.758197153465808,27.310163618635336,27.30112621476821,7.551966465169528,7.542929061302402,0,0,0,results\week3\day1\das\audio\scene_059\mic0_single.wav,results\week3\day1\das\audio\scene_059\das_true_position.wav,results\week3\day1\das\audio\scene_059\das_est_position.wav,results\week3\day1\das\audio\scene_059\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_059\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_059\spectrogram_compare.png,results\week3\day1\das\scenes\scene_059\metadata.json
60,mic_8,8,0.3,20.0,probe,0.5046061191795703,0.5769978869176154,0.35,0.5800000000000001,0.6200000000000001,0.35,0.08679527057804108,8.679527057804108,0.5830033658392345,19.724135180240317,27.158913188057806,27.232245416184057,7.4347780078174885,7.5081102359437395,19.728263083119497,27.160622462118795,27.233971830057804,7.432359378999298,7.505708746938307,0,0,0,results\week3\day1\das\audio\scene_060\mic0_single.wav,results\week3\day1\das\audio\scene_060\das_true_position.wav,results\week3\day1\das\audio\scene_060\das_est_position.wav,results\week3\day1\das\audio\scene_060\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_060\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_060\spectrogram_compare.png,results\week3\day1\das\scenes\scene_060\metadata.json
61,mic_8,8,0.3,20.0,probe,1.0593068139034127,0.14010869007188523,0.35,1.0600000000000003,0.14,0.35,0.0007016555395838237,0.07016555395838238,0.5120777322711221,19.415889451472218,26.741645745967016,26.966125571367684,7.3257562944947985,7.550236119895466,19.41347162316979,26.739079603878654,26.963569299269686,7.325607980708863,7.550097676099895,0,0,0,results\week3\day1\das\audio\scene_061\mic0_single.wav,results\week3\day1\das\audio\scene_061\das_true_position.wav,results\week3\day1\das\audio\scene_061\das_est_position.wav,results\week3\day1\das\audio\scene_061\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_061\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_061\spectrogram_compare.png,results\week3\day1\das\scenes\scene_061\metadata.json
62,mic_8,8,0.3,20.0,probe,0.2069952068475857,0.5876006993086481,0.35,0.14,0.54,0.35,0.08218384461208372,8.218384461208373,0.6002484376867502,19.862999049109455,26.87692009769911,26.709986347345644,7.013921048589655,6.84698729823619,19.906892326379936,26.703890880560436,26.548193831080397,6.796998554180501,6.641301504700461,0,0,0,results\week3\day1\das\audio\scene_062\mic0_single.wav,results\week3\day1\das\audio\scene_062\das_true_position.wav,results\week3\day1\das\audio\scene_062\das_est_position.wav,results\week3\day1\das\audio\scene_062\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_062\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_062\spectrogram_compare.png,results\week3\day1\das\scenes\scene_062\metadata.json
63,mic_8,8,0.3,20.0,probe,0.8082294976013419,0.5334075936022677,0.35,0.8000000000000002,0.52,0.35,0.015731757593290707,1.5731757593290707,0.5652000387761783,19.871836485452818,27.372168915166107,26.824570599179157,7.500332429713289,6.95273411372634,19.582239628746716,24.94921857892819,24.649962506294308,5.366978950181473,5.067722877547592,0,0,0,results\week3\day1\das\audio\scene_063\mic0_single.wav,results\week3\day1\das\audio\scene_063\das_true_position.wav,results\week3\day1\das\audio\scene_063\das_est_position.wav,results\week3\day1\das\audio\scene_063\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_063\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_063\spectrogram_compare.png,results\week3\day1\das\scenes\scene_063\metadata.json
64,mic_8,8,0.3,20.0,probe,0.10569813229501918,0.5968418258477886,0.35,0.08,0.54,0.35,0.06238098403490142,6.2380984034901426,0.5897514466319302,20.0655720785616,26.74094198544868,26.784264504674148,6.675369906887077,6.718692426112547,20.061860539215942,26.739471700753057,26.781861907733592,6.677611161537115,6.72000136851765,0,0,0,results\week3\day1\das\audio\scene_064\mic0_single.wav,results\week3\day1\das\audio\scene_064\das_true_position.wav,results\week3\day1\das\audio\scene_064\das_est_position.wav,results\week3\day1\das\audio\scene_064\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_064\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_064\spectrogram_compare.png,results\week3\day1\das\scenes\scene_064\metadata.json
65,mic_8,8,0.3,20.0,probe,0.6996171189607949,0.323029339741675,0.35,0.6000000000000001,0.3400000000000001,0.35,0.10105233149043442,10.105233149043443,0.5971152674549584,20.05815786606088,27.742024925206806,27.02746710997841,7.683867059145925,6.969309243917529,20.08328169342785,27.302359770627405,26.6740122523382,7.219078077199555,6.5907305589103515,0,0,0,results\week3\day1\das\audio\scene_065\mic0_single.wav,results\week3\day1\das\audio\scene_065\das_true_position.wav,results\week3\day1\das\audio\scene_065\das_est_position.wav,results\week3\day1\das\audio\scene_065\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_065\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_065\spectrogram_compare.png,results\week3\day1\das\scenes\scene_065\metadata.json
66,mic_8,8,0.3,20.0,probe,0.4298590093224928,0.6432417955649078,0.35,0.4200000000000001,0.66,0.35,0.01944318597116593,1.944318597116593,0.5930925553234732,19.91993869123741,27.381925579833958,27.440958443196102,7.461986888596549,7.521019751958693,19.923952581600982,27.38363162625658,27.442974192533086,7.459679044655598,7.5190216109321035,0,0,0,results\week3\day1\das\audio\scene_066\mic0_single.wav,results\week3\day1\das\audio\scene_066\das_true_position.wav,results\week3\day1\das\audio\scene_066\das_est_position.wav,results\week3\day1\das\audio\scene_066\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_066\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_066\spectrogram_compare.png,results\week3\day1\das\scenes\scene_066\metadata.json
67,mic_8,8,0.3,20.0,probe,0.38489015316974945,0.6614806442145023,0.35,0.38000000000000006,0.66,0.35,0.0051093938303431756,0.5109393830343175,0.601695678907626,19.752544393151133,27.297808711816394,26.947753947322685,7.545264318665261,7.1952095541715515,19.782267927933546,27.29235059523479,26.94559657838461,7.510082667301244,7.163328650451064,0,0,0,results\week3\day1\das\audio\scene_067\mic0_single.wav,results\week3\day1\das\audio\scene_067\das_true_position.wav,results\week3\day1\das\audio\scene_067\das_est_position.wav,results\week3\day1\das\audio\scene_067\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_067\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_067\spectrogram_compare.png,results\week3\day1\das\scenes\scene_067\metadata.json
68,mic_8,8,0.3,20.0,probe,0.4906950377647615,0.3131176507710565,0.35,0.5800000000000001,0.36000000000000004,0.35,0.10086293149151483,10.086293149151484,0.5546567019226019,20.255408966558047,27.430482530494032,27.027309650013535,7.175073563935985,6.771900683455488,20.254732589716518,27.429192432813426,27.026711421812564,7.174459843096908,6.771978832096046,0,0,0,results\week3\day1\das\audio\scene_068\mic0_single.wav,results\week3\day1\das\audio\scene_068\das_true_position.wav,results\week3\day1\das\audio\scene_068\das_est_position.wav,results\week3\day1\das\audio\scene_068\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_068\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_068\spectrogram_compare.png,results\week3\day1\das\scenes\scene_068\metadata.json
69,mic_8,8,0.3,20.0,probe,0.7279822105528746,0.1721612180631224,0.35,0.7400000000000001,0.18000000000000002,0.35,0.014348301831553447,1.4348301831553447,0.5693900061363318,19.841031887803496,27.572683969916074,27.11562900616258,7.7316520821125785,7.274597118359086,19.842408100071665,27.57267560242425,27.115782937634837,7.730267502352586,7.273374837563171,0,0,0,results\week3\day1\das\audio\scene_069\mic0_single.wav,results\week3\day1\das\audio\scene_069\das_true_position.wav,results\week3\day1\das\audio\scene_069\das_est_position.wav,results\week3\day1\das\audio\scene_069\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_069\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_069\spectrogram_compare.png,results\week3\day1\das\scenes\scene_069\metadata.json
70,mic_8,8,0.3,20.0,probe,0.9244967294339634,0.5708385141069431,0.35,0.9000000000000001,0.56,0.35,0.02678736905721066,2.6787369057210664,0.5930591956159094,19.92112667486612,26.71831155068006,26.751355859268532,6.79718487581394,6.830229184402413,19.92087125910775,26.720081727255845,26.753614201239518,6.799210468148097,6.83274294213177,0,0,0,results\week3\day1\das\audio\scene_070\mic0_single.wav,results\week3\day1\das\audio\scene_070\das_true_position.wav,results\week3\day1\das\audio\scene_070\das_est_position.wav,results\week3\day1\das\audio\scene_070\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_070\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_070\spectrogram_compare.png,results\week3\day1\das\scenes\scene_070\metadata.json
71,mic_8,8,0.3,20.0,probe,0.31792073902021023,0.1637701560498417,0.35,0.3400000000000001,0.24000000000000005,0.35,0.07936298176151879,7.93629817615188,0.5379453841142549,20.900338973518586,26.97696555095931,27.730702749398507,6.076626577440724,6.8303637758799205,20.79622348465188,26.01971107042346,26.58307280589498,5.223487585771583,5.7868493212431,0,0,0,results\week3\day1\das\audio\scene_071\mic0_single.wav,results\week3\day1\das\audio\scene_071\das_true_position.wav,results\week3\day1\das\audio\scene_071\das_est_position.wav,results\week3\day1\das\audio\scene_071\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_071\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_071\spectrogram_compare.png,results\week3\day1\das\scenes\scene_071\metadata.json
72,mic_8,8,0.3,20.0,probe,0.32785300976473547,0.3443885435525692,0.35,0.3400000000000001,0.36000000000000004,0.35,0.019780468755457834,1.9780468755457834,0.5338114401498899,20.76088842412686,26.59764466022368,27.07805542155533,5.836756236096818,6.317166997428469,20.797007870122414,26.51376472714803,26.970767109247056,5.716756857025615,6.173759239124642,0,0,0,results\week3\day1\das\audio\scene_072\mic0_single.wav,results\week3\day1\das\audio\scene_072\das_true_position.wav,results\week3\day1\das\audio\scene_072\das_est_position.wav,results\week3\day1\das\audio\scene_072\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_072\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_072\spectrogram_compare.png,results\week3\day1\das\scenes\scene_072\metadata.json
73,mic_8,8,0.3,20.0,probe,0.36889811345563456,0.202623589291753,0.35,0.3400000000000001,0.22000000000000003,0.35,0.03372003277573147,3.372003277573147,0.5088940999020488,20.369417053390745,27.44554663658299,26.577993337500114,7.076129583192245,6.20857628410937,20.367030824660176,27.444467523740034,26.575793670072592,7.077436699079858,6.208762845412416,0,0,0,results\week3\day1\das\audio\scene_073\mic0_single.wav,results\week3\day1\das\audio\scene_073\das_true_position.wav,results\week3\day1\das\audio\scene_073\das_est_position.wav,results\week3\day1\das\audio\scene_073\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_073\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_073\spectrogram_compare.png,results\week3\day1\das\scenes\scene_073\metadata.json
74,mic_8,8,0.3,20.0,probe,0.7344189300532947,0.6108310481947787,0.35,0.6200000000000001,0.56,0.35,0.12520178519142863,12.520178519142863,0.5531103142996856,19.783275643622062,27.01869545079869,27.171889818129348,7.235419807176626,7.3886141745072855,19.826552718758236,26.793600054017872,26.9411550129717,6.967047335259636,7.114602294213462,0,0,0,results\week3\day1\das\audio\scene_074\mic0_single.wav,results\week3\day1\das\audio\scene_074\das_true_position.wav,results\week3\day1\das\audio\scene_074\das_est_position.wav,results\week3\day1\das\audio\scene_074\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_074\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_074\spectrogram_compare.png,results\week3\day1\das\scenes\scene_074\metadata.json
75,mic_8,8,0.3,20.0,probe,0.45447689222171817,0.6351031162714375,0.35,0.4400000000000001,0.64,0.35,0.015282665953631957,1.5282665953631958,0.5792664172467238,19.69900170268407,27.178008322213163,26.855358643019063,7.479006619529095,7.1563569403349945,19.717962927577528,26.60001577808255,26.328104112300792,6.882052850505023,6.610141184723265,0,0,0,results\week3\day1\das\audio\scene_075\mic0_single.wav,results\week3\day1\das\audio\scene_075\das_true_position.wav,results\week3\day1\das\audio\scene_075\das_est_position.wav,results\week3\day1\das\audio\scene_075\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_075\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_075\spectrogram_compare.png,results\week3\day1\das\scenes\scene_075\metadata.json
76,mic_8,8,0.3,20.0,probe,0.2592180109444574,0.5990354274933924,0.35,0.3400000000000001,0.66,0.35,0.10120478672811495,10.120478672811494,0.4632343380342116,20.08924670252147,26.932589072595494,26.861798280726177,6.843342370074023,6.772551578204705,19.818025790797922,24.883764231543136,24.84548532707139,5.065738440745214,5.027459536273469,0,0,0,results\week3\day1\das\audio\scene_076\mic0_single.wav,results\week3\day1\das\audio\scene_076\das_true_position.wav,results\week3\day1\das\audio\scene_076\das_est_position.wav,results\week3\day1\das\audio\scene_076\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_076\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_076\spectrogram_compare.png,results\week3\day1\das\scenes\scene_076\metadata.json
77,mic_8,8,0.3,20.0,probe,0.7694505162034925,0.2666295090633733,0.35,0.7000000000000001,0.3400000000000001,0.35,0.1010277345149004,10.10277345149004,0.5330315149271347,19.884521527834266,27.661640580537007,27.198846314801127,7.777119052702741,7.314324786966861,19.92762393199197,27.41523734366062,26.988558741742608,7.487613411668651,7.060934809750638,0,0,0,results\week3\day1\das\audio\scene_077\mic0_single.wav,results\week3\day1\das\audio\scene_077\das_true_position.wav,results\week3\day1\das\audio\scene_077\das_est_position.wav,results\week3\day1\das\audio\scene_077\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_077\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_077\spectrogram_compare.png,results\week3\day1\das\scenes\scene_077\metadata.json
78,mic_8,8,0.3,20.0,probe,0.7472695871255892,0.111631484832078,0.35,0.7600000000000001,0.08,0.35,0.03409712956591724,3.409712956591724,0.6176870552934521,19.735528379967825,27.299712730716756,26.879501368994653,7.564184350748931,7.143972989026828,19.735624787447854,27.300533244185598,26.87945726610888,7.564908456737744,7.143832478661025,0,0,0,results\week3\day1\das\audio\scene_078\mic0_single.wav,results\week3\day1\das\audio\scene_078\das_true_position.wav,results\week3\day1\das\audio\scene_078\das_est_position.wav,results\week3\day1\das\audio\scene_078\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_078\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_078\spectrogram_compare.png,results\week3\day1\das\scenes\scene_078\metadata.json
79,mic_8,8,0.3,20.0,probe,0.6539782878543996,0.09635930120248525,0.35,0.64,0.08,0.35,0.021517882497450583,2.1517882497450582,0.5724852437694178,19.981987865236192,27.50993911000833,27.697338155300915,7.527951244772137,7.715350290064723,20.00717546628328,27.51151132543507,27.697823754390598,7.504335859151791,7.690648288107319,0,0,0,results\week3\day1\das\audio\scene_079\mic0_single.wav,results\week3\day1\das\audio\scene_079\das_true_position.wav,results\week3\day1\das\audio\scene_079\das_est_position.wav,results\week3\day1\das\audio\scene_079\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_079\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_079\spectrogram_compare.png,results\week3\day1\das\scenes\scene_079\metadata.json
80,mic_8,8,0.3,20.0,probe,0.6527498218687643,0.21349430500044492,0.35,0.64,0.22000000000000003,0.35,0.01431370060859372,1.431370060859372,0.5975189511309398,19.774571904745486,27.63623495140669,27.74718553968762,7.861663046661203,7.972613634942135,19.782354439876602,26.865436138084533,26.960084715646015,7.0830816982079305,7.177730275769413,0,0,0,results\week3\day1\das\audio\scene_080\mic0_single.wav,results\week3\day1\das\audio\scene_080\das_true_position.wav,results\week3\day1\das\audio\scene_080\das_est_position.wav,results\week3\day1\das\audio\scene_080\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_080\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_080\spectrogram_compare.png,results\week3\day1\das\scenes\scene_080\metadata.json
81,mic_8,8,0.3,20.0,probe,0.7584809290110076,0.14634609838966012,0.35,0.6200000000000001,0.52,0.35,0.39848990688395264,39.84899068839526,0.5513700161116896,19.76248804539382,27.84213307449566,27.03875978356904,8.07964502910184,7.276271738175222,19.80634707558676,27.53005090818176,26.795302151289388,7.723703832595,6.988955075702627,0,0,0,results\week3\day1\das\audio\scene_081\mic0_single.wav,results\week3\day1\das\audio\scene_081\das_true_position.wav,results\week3\day1\das\audio\scene_081\das_est_position.wav,results\week3\day1\das\audio\scene_081\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_081\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_081\spectrogram_compare.png,results\week3\day1\das\scenes\scene_081\metadata.json
82,mic_8,8,0.3,20.0,probe,0.13235339544942534,0.6182491523224889,0.35,0.08,0.6000000000000001,0.35,0.055442849634315415,5.544284963431542,0.5432973625387936,19.686433204867708,27.585196661084105,27.026833779521695,7.898763456216397,7.340400574653987,19.708835998632374,27.588165817303256,27.03238924328518,7.8793298186708824,7.323553244652807,0,0,0,results\week3\day1\das\audio\scene_082\mic0_single.wav,results\week3\day1\das\audio\scene_082\das_true_position.wav,results\week3\day1\das\audio\scene_082\das_est_position.wav,results\week3\day1\das\audio\scene_082\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_082\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_082\spectrogram_compare.png,results\week3\day1\das\scenes\scene_082\metadata.json
83,mic_8,8,0.3,20.0,probe,0.57406667719427,0.6511598279855573,0.35,0.5800000000000001,0.66,0.35,0.010646734746481383,1.0646734746481383,0.6483014850416025,19.491913544632048,27.673069263641064,27.179315031511138,8.181155719009016,7.687401486879089,19.537926700825977,27.34575455170151,26.89822597271624,7.807827850875533,7.360299271890263,0,0,0,results\week3\day1\das\audio\scene_083\mic0_single.wav,results\week3\day1\das\audio\scene_083\das_true_position.wav,results\week3\day1\das\audio\scene_083\das_est_position.wav,results\week3\day1\das\audio\scene_083\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_083\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_083\spectrogram_compare.png,results\week3\day1\das\scenes\scene_083\metadata.json
84,mic_8,8,0.3,20.0,probe,0.6359297824775147,0.6130554276623058,0.35,0.6200000000000001,0.6000000000000001,0.35,0.02059616860551083,2.059616860551083,0.5685138797149055,19.765643009056383,26.86517129428768,27.134944443143183,7.0995282852312975,7.3693014340868,19.766634086062098,26.210803145535642,26.432769826428157,6.444169059473545,6.666135740366059,0,0,0,results\week3\day1\das\audio\scene_084\mic0_single.wav,results\week3\day1\das\audio\scene_084\das_true_position.wav,results\week3\day1\das\audio\scene_084\das_est_position.wav,results\week3\day1\das\audio\scene_084\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_084\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_084\spectrogram_compare.png,results\week3\day1\das\scenes\scene_084\metadata.json
85,mic_8,8,0.3,20.0,probe,0.412867310045953,0.6218928308516266,0.35,0.4400000000000001,0.66,0.35,0.04677968794942087,4.677968794942087,0.5442316950918338,19.919372434033157,27.73247015539078,27.029819305832294,7.813097721357622,7.110446871799137,19.91913869020998,27.732721513852585,27.03035400221164,7.813582823642605,7.1112153120016615,0,0,0,results\week3\day1\das\audio\scene_085\mic0_single.wav,results\week3\day1\das\audio\scene_085\das_true_position.wav,results\week3\day1\das\audio\scene_085\das_est_position.wav,results\week3\day1\das\audio\scene_085\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_085\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_085\spectrogram_compare.png,results\week3\day1\das\scenes\scene_085\metadata.json
86,mic_8,8,0.3,20.0,probe,1.0363108544211435,0.38313502085314843,0.35,1.1000000000000003,0.38000000000000006,0.35,0.06376625769413238,6.376625769413239,0.5593029830126015,19.525675411530656,27.16132138267743,27.055722199834467,7.635645971146772,7.53004678830381,19.33952745692399,25.10501013791313,25.04366396205662,5.765482680989141,5.704136505132631,0,0,0,results\week3\day1\das\audio\scene_086\mic0_single.wav,results\week3\day1\das\audio\scene_086\das_true_position.wav,results\week3\day1\das\audio\scene_086\das_est_position.wav,results\week3\day1\das\audio\scene_086\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_086\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_086\spectrogram_compare.png,results\week3\day1\das\scenes\scene_086\metadata.json
87,mic_8,8,0.3,20.0,probe,0.4176131365729518,0.27702183015530163,0.35,0.4000000000000001,0.3400000000000001,0.35,0.06539474334321632,6.539474334321632,0.5803469809547597,19.87288667852676,27.409272952957924,26.88555852138197,7.5363862744311625,7.012671842855209,19.399833510681866,24.235895203635213,23.996581272511218,4.836061692953347,4.596747761829352,0,0,0,results\week3\day1\das\audio\scene_087\mic0_single.wav,results\week3\day1\das\audio\scene_087\das_true_position.wav,results\week3\day1\das\audio\scene_087\das_est_position.wav,results\week3\day1\das\audio\scene_087\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_087\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_087\spectrogram_compare.png,results\week3\day1\das\scenes\scene_087\metadata.json
88,mic_8,8,0.3,20.0,probe,0.9316801919185372,0.21963294411112566,0.35,0.8600000000000001,0.24000000000000005,0.35,0.07451756087700973,7.451756087700972,0.49559884123160397,19.663056794507753,27.079429020254647,27.569751940201343,7.416372225746894,7.90669514569359,19.66297019881123,27.07986703552197,27.57031087736,7.416896836710741,7.9073406785487705,0,0,0,results\week3\day1\das\audio\scene_088\mic0_single.wav,results\week3\day1\das\audio\scene_088\das_true_position.wav,results\week3\day1\das\audio\scene_088\das_est_position.wav,results\week3\day1\das\audio\scene_088\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_088\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_088\spectrogram_compare.png,results\week3\day1\das\scenes\scene_088\metadata.json
89,mic_8,8,0.3,20.0,probe,1.0565326080459498,0.15318092371967096,0.35,1.1200000000000003,0.22000000000000003,0.35,0.09215692484238777,9.215692484238778,0.5979367234430748,19.61777996289158,26.820639534467254,27.225380759053145,7.202859571575676,7.607600796161567,19.617798146730422,26.822520088542376,27.22751619111415,7.204721941811954,7.60971804438373,0,0,0,results\week3\day1\das\audio\scene_089\mic0_single.wav,results\week3\day1\das\audio\scene_089\das_true_position.wav,results\week3\day1\das\audio\scene_089\das_est_position.wav,results\week3\day1\das\audio\scene_089\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_089\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_089\spectrogram_compare.png,results\week3\day1\das\scenes\scene_089\metadata.json
90,mic_8,8,0.3,20.0,probe,0.7183821182359884,0.5250456242166834,0.35,0.7200000000000001,0.52,0.35,0.005298666354688102,0.5298666354688102,0.5675489508646089,19.527612798100744,27.169758576974353,26.977055125275808,7.6421457788736085,7.449442327175063,19.528408656072436,27.16946472063927,26.976740816531514,7.641056064566833,7.448332160459078,0,0,0,results\week3\day1\das\audio\scene_090\mic0_single.wav,results\week3\day1\das\audio\scene_090\das_true_position.wav,results\week3\day1\das\audio\scene_090\das_est_position.wav,results\week3\day1\das\audio\scene_090\das_true_position_clean_reference.wav,results\week3\day1\das\audio\scene_090\das_est_position_clean_reference.wav,results\week3\day1\das\figures\scene_090\spectrogram_compare.png,results\week3\day1\das\scenes\scene_090\metadata.json
