source_path,processed_path,dataset,original_sr,target_sr,original_channels,original_duration_sec,processed_duration_sec,trim_start_sample,trim_end_sample,peak_before_norm,peak_after_norm,rms_after,file_clipped_samples,num_segments,is_processed,reason
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W1_D1_PrS_1.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W1_D1_PrS_1.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4680045351474,1046.5066666666667,38912.0,50271232.0,0.8800973892211914,0.949999988079071,0.02392253652215004,0.0,210,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W1_D1_PrS_2.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W1_D1_PrS_2.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1060.4266666666667,0.0,50900480.0,0.5139312148094177,0.949999988079071,0.005319240037351847,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W1_D1_PrS_3.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W1_D1_PrS_3.wav,zenodo_laying_hens_stress,44100,48000,2,1060.3373922902495,1060.3373958333334,0.0,50896195.0,0.4822186529636383,0.949999988079071,0.0065689412876963615,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W1_D1_PrS_4.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W1_D1_PrS_4.wav,zenodo_laying_hens_stress,44100,48000,2,728.2165759637188,728.1493333333333,0.0,34951168.0,0.8993828892707825,0.949999988079071,0.007445591036230326,0.0,146,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W1_D2_PrS_1.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W1_D2_PrS_1.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1060.2026666666666,11264.0,50900992.0,0.8443180918693542,0.949999988079071,0.01015661284327507,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W1_D2_PrS_2.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W1_D2_PrS_2.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1060.4418958333333,0.0,50901211.0,0.8530665040016174,0.949999988079071,0.00582676287740469,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W1_D2_PrS_3.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W1_D2_PrS_3.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1060.4373333333333,0.0,50900992.0,0.8428532481193542,0.949999988079071,0.010283587500452995,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W1_D2_PrS_4.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W1_D2_PrS_4.wav,zenodo_laying_hens_stress,44100,48000,2,562.4696371882086,562.4696458333333,0.0,26998543.0,0.8810421228408813,0.949999988079071,0.012533571571111679,0.0,113,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W2_D1_PrS_1.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W2_D1_PrS_1.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4680045351474,1044.672,26624.0,50170880.0,0.8582474589347839,0.949999988079071,0.00784816313534975,0.0,209,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W2_D1_PrS_2.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W2_D1_PrS_2.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1058.976,0.0,50830848.0,0.6663475036621094,0.949999988079071,0.004716098308563232,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W2_D1_PrS_3.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W2_D1_PrS_3.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1060.4418958333333,0.0,50901211.0,0.3318174183368683,0.949999988079071,0.0051100654527544975,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W2_D1_PrS_4.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W2_D1_PrS_4.wav,zenodo_laying_hens_stress,44100,48000,2,656.6410657596372,656.4586666666667,0.0,31510016.0,0.8784798383712769,0.949999988079071,0.005016004201024771,0.0,132,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W2_D3_PrS_1.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W2_D3_PrS_1.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1059.3813333333333,0.0,50850304.0,0.8951088786125183,0.949999988079071,0.006996771786361933,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W2_D3_PrS_2.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W2_D3_PrS_2.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1057.9306666666666,0.0,50780672.0,0.8517440557479858,0.949999988079071,0.005767054855823517,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W2_D3_PrS_3.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W2_D3_PrS_3.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1060.4418958333333,0.0,50901211.0,0.7678962349891663,0.949999988079071,0.003435842925682664,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W2_D3_PrS_4.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W2_D3_PrS_4.wav,zenodo_laying_hens_stress,44100,48000,2,540.3178004535148,540.3178125,0.0,25935255.0,0.9075486063957214,0.949999988079071,0.008515159599483013,0.0,108,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W3_D1_PrS_1.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W3_D1_PrS_1.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1054.176,9216.0,50609664.0,0.9878664612770081,0.949999988079071,0.008297921158373356,0.0,211,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W3_D1_PrS_2.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W3_D1_PrS_2.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1060.3733333333332,0.0,50897920.0,0.6642510890960693,0.949999988079071,0.009925886057317257,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W3_D1_PrS_3.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W3_D1_PrS_3.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1059.8613333333333,0.0,50873344.0,0.8752849102020264,0.949999988079071,0.009429488331079483,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W3_D1_PrS_4.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W3_D1_PrS_4.wav,zenodo_laying_hens_stress,44100,48000,2,790.988820861678,790.944,0.0,37965312.0,1.0007262229919434,0.949999988079071,0.01195584051311016,0.0,158,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W3_D2_PrS_1.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W3_D2_PrS_1.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1059.8613333333333,21504.0,50894848.0,0.8689953684806824,0.949999988079071,0.009622925892472267,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W3_D2_PrS_2.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W3_D2_PrS_2.wav,zenodo_laying_hens_stress,44100,48000,2,1060.3373922902495,1042.2506666666666,0.0,50028032.0,0.6101462841033936,0.949999988079071,0.006665656343102455,0.0,209,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W3_D2_PrS_3.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W3_D2_PrS_3.wav,zenodo_laying_hens_stress,44100,48000,2,1060.4418820861679,1058.976,0.0,50830848.0,0.8451392650604248,0.949999988079071,0.008022217079997063,0.0,212,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W3_D2_PrS_4.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W3_D2_PrS_4.wav,zenodo_laying_hens_stress,44100,48000,2,712.9610657596372,712.8,0.0,34214400.0,0.9358665347099304,0.949999988079071,0.011561522260308266,0.0,143,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W4_D1_PrS.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W4_D1_PrS.wav,zenodo_laying_hens_stress,44100,48000,1,3820.303673469388,3820.3036875,0.0,183374577.0,0.8987549543380737,0.949999988079071,0.005027339793741703,0.0,764,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W4_D2_PrS.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W4_D2_PrS.wav,zenodo_laying_hens_stress,44100,48000,1,3723.8073469387755,3723.7646875,2048.0,178742753.0,0.8751413226127625,0.949999988079071,0.012294687330722809,0.0,745,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W4_D3_PrS.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W4_D3_PrS.wav,zenodo_laying_hens_stress,44100,48000,1,3724.3820408163265,3724.371375,512.0,178770338.0,0.9782669544219971,0.949999988079071,0.015229389071464539,0.0,745,True,ok
data\raw_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W5_D1_PrS.mp3,data\processed_sources\zenodo_laying_hens_stress\Treatment\PrestressTreatment\Trt2_W5_D1_PrS.wav,zenodo_laying_hens_stress,44100,48000,1,3728.7444897959185,3728.7231666666667,1024.0,178979736.0,1.0093430280685425,0.949999988079071,0.03450225293636322,0.0,746,True,ok
